lake,Date,pH,Alk (uEq/L),T,Cond,atm pCO2,Bar. Prs. (kP),Altitude (m),Ionic Strength,pK1,pK2,ao,a1,a2,pKH,DIC uM,CO2 uM,pCO2 uatm,equil CO2,log CO2,CO2:CO2 sat.,alpha,flux  mmol/m2/day,enh flux
WC,27-05-2013,8.34,,15.7,708,370,101.325,509.3,0.01239,6.3461598708,10.2344880232,0.0099158445,0.977619456,0.0124646995,1.3439457, ,,,15.7011304512,,,1.1229613353,,
WC,27-06-2005,9.3,3643.8436746177,19.5,803,370,101.325,509.3,0.0140525,6.2993477358,10.183732443,0.0008823033,0.8836294616,0.1154882351,1.3953825,3260.8333333333,2.877044141,71.5037839515,13.9474277992,0.4589465251,,2.7710641775,-11.6903251431,-32.3946412275
WC,27-06-2011,8,3920.9970581248,20.2,734,370,101.325,509.3,0.012845,6.2931807378,10.1843527911,0.0191406198,0.9744852274,0.0063741528,1.4046372,3963.6083333333,75.8659202997,1926.1226151528,13.6533562408,1.8800467304,,1.1409400983,65.6964676462,74.9557342567
WC,27-07-2004,9,,21.5,1093,370,101.325,509.3,0.0191275,6.2691509655,10.1353173622,0.0017286505,0.9301569586,0.0681143909,1.4216425, ,,,13.129074778,,,2.400729308,,
WC,27-07-2009,10.5,6433.9843486888,19.1,1063,370,101.325,509.3,0.0186025,6.2975513613,10.1621167054,1.97473367077772E-005,0.3147437899,0.6852364628,1.3900633,3811.6666666667,0.0752702651,1.8479352315,14.1193050685,-1.1233765545,,10.5275913742,-14.8305007524,-156.1294517965
WC,28-05-2007,8.9,,15.3,819,370,101.325,509.3,0.0143325,6.3477083635,10.226391594,0.0026701311,0.9524106052,0.0449192637,1.3384137, ,,,15.9024091046,,,1.3875896014,,
WC,28-05-2012,8.7,5562.5437070422,12.4,1246,370,101.325,509.3,0.021805,6.3717074118,10.2192226071,0.0045372039,0.9662308132,0.0292319829,1.2976368,5420,24.5916450324,488.0051232314,17.4678648019,1.3907875814,,1.1334727045,7.5227119234,8.5267886292
WC,28-06-2004,8.9,,19.2000007629,1003,370,101.325,509.3,0.0175525,6.2977764726,10.1666233577,0.0023651412,0.9464127757,0.0512220831,1.3913952102, ,,,14.0760698004,,,1.8036205043,,
WC,28-06-2010,8.7,3260.361627678,21.1,957,370,101.325,509.3,0.0167475,6.2769163017,10.151874867,0.0036329339,0.9623680515,0.0339990146,1.4164353,3155.8333333333,11.464933968,299.0934193302,13.2874401665,1.0593715578,,1.7421315609,-1.9245665456,-3.3528481202
WC,28-07-2008,9.3,3157.4442471096,22.5,971,370,101.325,509.3,0.0169925,6.2604501155,10.1368379619,0.0007962896,0.8722097734,0.1269939369,1.4345625,2795.375,2.2259281464,60.544352798,12.7442452933,0.3475111411,,3.6602294559,-11.1073429071,-40.6554236858
WC,28-07-2014,8.5,,21.5,1341,370,101.325,509.3,0.0234675,6.2640155202,10.1147755808,0.0056382175,0.9707922632,0.0235695193,1.4216425, ,,,13.129074778,,,1.5273036523,,
WC,29-05-2006,9.1,3976.2602532622,15,1300,370,101.325,509.3,0.02275,6.3402079988,10.1856819951,0.0016041511,0.9226506199,0.075745229,1.33425,3693.3333333333,5.9246647732,127.9127342046,16.0556030334,0.7726637823,,1.5559140612,-10.6982708028,-16.6455899721
WC,29-06-2009,9.6,3910.8274826515,20.5,560,370,101.325,509.3,0.0098,6.2951502556,10.2030825226,0.0003965266,0.8000590778,0.1995443956,1.4085825,3253.3333333333,1.2900331659,33.050906524,13.5298855191,0.1106008759,,4.2824221318,-12.925284085,-55.351522625
WC,30-05-2011,9,4323.1695353568,13.4,634,370,101.325,509.3,0.011095,6.3752771497,10.2689883589,0.0022466243,0.9467892076,0.0509641681,1.3118308,4113.7583333333,9.2420693618,189.4959897615,16.906192975,0.9657692236,,1.3230977679,-8.0933145356,-10.708246397
WC,30-06-2008,9.2,3573.4850820204,20.5,1113,370,101.325,509.3,0.0194775,6.2802475677,10.143471771,0.0010787782,0.8967772352,0.1021439866,1.4085825,3237.125,3.4921397298,89.4693150779,13.5298855191,0.5430916127,,2.7244924852,-10.5998595535,-28.8792376976
WC,30-06-2014,8.8,,18.2,1135,370,101.325,509.3,0.0198625,6.3063889568,10.1650528672,0.0030669703,0.9556978636,0.0412351661,1.3780132, ,,,14.5165502542,,,1.5494830327,,
WC,31-05-2004,8.9,2824.6032535665,12,748,370,101.325,509.3,0.01309,6.3882761696,10.2713286786,0.0029437995,0.9563834652,0.0406727353,1.29192,2713.3333333333,7.9875093371,156.4340823192,17.6993216555,0.9024113788,,1.1902407754,-10.2556738082,-12.2067211455
WC,31-05-2010,8.5,3613.9916536916,11.6,808,370,101.325,509.3,0.01414,6.3913096777,10.2693084707,0.0075975314,0.9758045223,0.0165979463,1.2861808,3573.3333333333,27.1485122336,524.7190538479,17.9347704277,1.4337460348,,1.0705977422,9.729711347,10.4166069999
WW,01-05-2000,8.4,4742.1018375477,12.5,990,370,101.325,509.3,0.017325,6.376146966,10.2405253641,0.0092446051,0.9766554949,0.0140999,1.2990625,4710.8333333333,43.5497938234,867.0589056549,17.4106153933,1.6389861033,,1.069434932,27.6029724222,29.5195829342
WW,01-05-2006,8.9,3447.8202630904,13.1,873,370,101.325,509.3,0.0152775,6.3720032908,10.2452372232,0.0028287195,0.954083971,0.0430873095,1.3075873,3305.8333333333,9.351275344,189.8707844955,17.072193398,0.9708708448,,1.2434393735,-8.153289465,-10.1381211446
WW,01-05-2007,8.9,,11.8,666,370,101.325,509.3,0.011655,6.3930397893,10.2833041972,0.0029794659,0.9574114833,0.0396090508,1.2890532, ,,,17.8165422433,,,1.1817201717,,
WW,01-05-2012,9.1,4941.9216306814,9.1,808,370,101.325,509.3,0.01414,6.4207404277,10.2989009707,0.0019644851,0.9386600062,0.0593755087,1.2498033,4665,9.1643230471,162.8934756393,19.5017381966,0.9621003899,,1.1489564364,-10.9163103979,-12.5423650935
WW,01-06-2009,8.4,3556.4011413076,15.6,458,370,101.325,509.3,0.008015,6.3556993108,10.2690718032,0.0088311101,0.9779485025,0.0132203874,1.3425648,3532.5,31.1958962519,686.5343433145,15.7511338441,1.4940974673,,1.1377154395,16.3096691027,18.5557623509
WW,01-08-2001,9.39,5187.569715639,21.1,730,370,101.325,509.3,0.012775,6.2829048221,10.1758289485,0.0006710502,0.8587173111,0.1406116387,1.4164353,4542.5,3.0482457441,79.5216304868,13.2874401665,0.4840499761,,3.5646912913,-10.8125893101,-38.5435429497
WW,02-05-1999,8,2811.2364006105,16,420,370,101.325,509.3,0.00735,6.352543577,10.2707503079,0.0219079258,0.9728764369,0.0052156372,1.34808,2850.8333333333,62.4558452124,1392.0444079275,15.5523715068,1.79557309,,1.0608279508,49.5300682331,52.5428807865
WW,02-05-2001,8.19,2915.1646225151,12,510,370,101.325,509.3,0.008925,6.3958656112,10.3016864446,0.0156910437,0.9767562991,0.0075526572,1.29192,2930.8333333333,45.9878338979,900.6643109901,17.6993216555,1.6626429541,,1.0383460847,29.8726689279,31.0181688204
WW,02-05-2005,8.4,2886.3820831862,7,448,370,101.325,509.3,0.00784,6.4571498432,10.3709533729,0.0111598215,0.9783796402,0.0104605383,1.21857,2880,32.1402860393,531.6425562795,20.9559146951,1.5070497375,,1.0176530422,11.8106961395,12.019190857
WW,02-05-2011,8.3,2489.8550158429,5.8,325.7,370,101.325,509.3,0.00569975,6.4766301263,10.4070079451,0.014683333,0.9776750269,0.00764164,1.2004452,2499.1583333333,36.695974038,582.188496407,21.8489928173,1.5646184199,,1.0101299996,15.6784121691,15.837234478
WW,02-06-2000,8.16,4499.5201416301,15,1000,370,101.325,509.3,0.0175,6.3466670029,10.2115180117,0.0150058477,0.9763230258,0.0086711265,1.33425,4520,67.8264316874,1464.3637506229,16.0556030334,1.8313989697,,1.0705347142,54.6699950586,58.5261275364
WW,02-06-2003,8.28,4331.8977884069,18.4,1238,370,101.325,509.3,0.021665,6.3019033317,10.1543070867,0.0102720449,0.9766828828,0.0130450723,1.3807008,4311.6666666667,44.2896334963,1064.1500908441,14.4269930276,1.6463020864,,1.1861160581,31.534948335,37.4041086119
WW,02-06-2008,8.9,3680.7187144405,16.6,1035,370,101.325,509.3,0.0181125,6.3272084306,10.1908894825,0.0025376245,0.9488966978,0.0485656776,1.3563108,3510.25,8.9076965503,202.3374227582,15.2603966467,0.9497654139,,1.5010747763,-6.7084513017,-10.069887037
WW,02-06-2014,8.4,,16.7,1142,370,101.325,509.3,0.019985,6.3236618347,10.1802862787,0.0081836945,0.9756354568,0.0161808487,1.3576777, ,,,15.2124415265,,,1.1730303586,,
WW,02-07-2002,9.81,,22,1150,370,101.325,509.3,0.020125,6.2621459157,10.1254476627,0.0001908643,0.6738740719,0.3259350638,1.42812, ,,,12.9347077886,,,6.2844887992,,
WW,02-08-1999,10,3582.2101595195,24,1150,370,101.325,509.3,0.020125,6.2391579157,10.1063276627,9.72755270618304E-005,0.5608486475,0.4390540769,1.45368,2482.5,0.2414864959,6.8639300622,12.1954160759,-0.6171071502,,9.3786073849,-12.6233496365,-118.3894401234
WW,03-05-2002,10.4,,6,890,370,101.325,509.3,0.015575,6.4552770169,10.3285640677,5.2124185545672E-005,0.4589467144,0.5410011614,1.20348, ,,,21.6968467716,,,2.0808956316,,
WW,03-05-2010,8.6,2982.1448659879,8.8,556,370,101.325,509.3,0.00973,6.4319160099,10.3330662795,0.0066232824,0.9753427624,0.0180339552,1.2453792,2940,19.4724503816,342.6098193435,19.7014151186,1.2894206059,,1.0446032789,-0.2417867622,-0.2525712446
WW,03-06-1998,9,3431.3292974888,12.5,550,370,101.325,509.3,0.009625,6.3885890663,10.2902937654,0.0023220567,0.9490383434,0.0486395999,1.2990625,3270.8333333333,7.5950605524,151.2146054609,17.4106153933,0.8805312407,,1.2653724095,-10.365225912,-13.1158708869
WW,03-06-2002,8.28,,16.8,1480,370,101.325,509.3,0.0259,6.3158335269,10.1525571477,0.010602758,0.9763045733,0.0130926686,1.3590432, ,,,15.1646859883,,,1.1351343224,,
WW,03-07-1998,9.8,2988.3075600708,19.5,700,370,101.325,509.3,0.01225,6.3022674445,10.1954112778,0.0002266298,0.712934335,0.2868390352,1.3953825,2315,0.5246479385,13.0391857078,13.9474277992,-0.2801320293,,4.8901881239,-14.1744555329,-69.3157541099
WW,04-05-1996,7.7,,9,290,370,101.325,509.3,0.005075,6.4405018076,10.3744332303,0.052044138,0.9459539878,0.0020018742,1.24833, ,,,19.5680082099,,,1.0060357152,,
WW,04-05-1998,8.8,3005.458942374,10,700,370,101.325,509.3,0.01225,6.4131846945,10.3003387778,0.0039623234,0.9655287838,0.0305088928,1.263,2919.1666666667,11.5666824041,211.9379898801,18.9180610181,1.063208811,,1.0947480043,-7.7630558164,-8.4985898623
WW,04-05-2004,9.43,2756.0254042297,10.1000003815,806,370,101.325,509.3,0.014105,6.4090057456,10.2871454559,0.0008358694,0.877268761,0.1218953697,1.2644593056,2450,2.0478799529,37.6498976727,18.8545996982,0.3113044946,,1.3901741519,-17.7478960511,-24.6726663413
WW,04-05-2009,7.8,2902.9882481148,9.2,346.5,370,101.325,509.3,0.00606375,6.43542337,10.3611469202,0.0412967809,0.9560769096,0.0026263095,1.2512752,3011.6666666667,124.3721384946,2218.187746071,19.4357552701,2.0947231018,,1.0079659441,110.8128206851,111.6955494193
WW,04-06-1996,8.3,,15.5,600,370,101.325,509.3,0.0105,6.3518358706,10.2500449824,0.0110199135,0.978007795,0.0109722914,1.3411825, ,,,15.8013474202,,,1.1077287538,,
WW,04-07-2000,8.52,2886.8541619956,21,1200,370,101.325,509.3,0.021,6.272614794,10.1310451761,0.0054918193,0.9707366979,0.0237714828,1.41513,2826.6666666667,15.5235426659,403.7577203296,13.3274364983,1.1909908396,,1.5047399201,2.3190881131,3.4896244619
WW,05-05-2008,8.9,3445.8223525002,9.3,791,370,101.325,509.3,0.0138425,6.4188437243,10.2983434371,0.0031655482,0.9585288956,0.0383055562,1.2527457,3320.25,10.5104114876,188.0898755935,19.3700580343,1.0216197192,,1.0999026843,-9.3557867533,-10.2904549637
WW,05-05-2014,8.5,,8.7,763,370,101.325,509.3,0.0133525,6.4267013188,10.3086970152,0.0082491487,0.9765799705,0.0151708809,1.2439017, ,,,19.7685548438,,,1.0346170746,,
WW,05-08-1998,10.3,2338.9673071419,23.5,590,370,101.325,509.3,0.010325,6.2595961326,10.1698380306,3.87802060944343E-005,0.4256121136,0.5743491062,1.4473425,1479.1666666667,0.0573623882,1.6068292325,12.3746841226,-1.2413727759,,12.6775496636,-13.0070917515,-164.8980516584
WW,05-08-2005,9.8,4093.1351727164,21.7,943,370,101.325,509.3,0.0165025,6.2703396508,10.1473295433,0.0002037283,0.6897816914,0.3100145803,1.4242377,3117.5,0.6351229057,16.8692384013,13.0508537194,-0.1971422241,,6.0411675145,-13.1110117392,-79.2058182017
WW,06-05-2003,8.17,3806.6366120415,14.2,776,370,101.325,509.3,0.01358,6.3617240703,10.2432317212,0.0151853547,0.9765643566,0.0082502887,1.3230852,3825,58.0839815521,1222.1980284491,16.4737102057,1.7640563788,,1.0605431832,43.9404465418,46.6007410483
WW,06-08-1997,9.5,,24.5,690,370,101.325,509.3,0.012075,6.2449851314,10.1479020255,0.0004535942,0.8159854227,0.183560983,1.4599825, ,,,12.019713663,,,5.5044602308,,
WW,06-08-2002,8,,17.5,1000,370,101.325,509.3,0.0175,6.3175607529,10.1845805117,0.0202235658,0.973412635,0.0063637992,1.3685625, ,,,14.8359076711,,,1.0830651069,,
WW,06-08-2013,9.2,,20.5,883,370,101.325,509.3,0.0154525,6.2856820477,10.1652096909,0.0010978218,0.9012594023,0.0976427759,1.4085825, ,,,13.5298855191,,,2.7244924852,,
WW,06-09-1997,,,,,370,101.325,509.3,0,6.58,10.62,0.999999737,0.000000263,6.30957178521547E-018,1.11, ,,,26.9077027826,,,1.0000002499,,
WW,07-07-1999,9.6,3826.9210333735,20,950,370,101.325,509.3,0.016625,6.2897890163,10.1635560652,0.0003843557,0.7851349352,0.2144807091,1.402,3144.1666666667,1.2084783587,30.4957190217,13.7365168084,0.0822388775,,4.0806832123,-13.2296086029,-53.9858417311
WW,07-08-2007,9,2887.9492306991,21.8,979,370,101.325,509.3,0.0171325,6.2683175041,10.1428710566,0.0017273707,0.9312537764,0.0670188529,1.4255332,2702.5,4.6682193414,124.361071033,13.0119810433,0.6691512537,,2.4634346546,-8.8110123572,-21.7053531833
WW,07-08-2012,8.78,5480.9115375486,23.2,1451,370,101.325,509.3,0.0253925,6.2423781735,10.0900317338,0.0027568579,0.950684053,0.0465590891,1.4435232,5242.5,14.4528275782,401.3063405932,12.4839902814,1.1599528216,,2.1995725966,2.0790921854,4.5731141968
WW,07-09-2011,8.7,3907.2336951976,19,528,370,101.325,509.3,0.00924,6.3136093543,10.2227434172,0.0039722778,0.9670084282,0.029019294,1.38873,3803.275,15.1076648659,369.7663124894,14.1627184595,1.1791973423,,1.5163087647,0.9978634051,1.5130690271
WW,08-07-1996,8.7,,20,700,370,101.325,509.3,0.01225,6.2964846945,10.1903387778,0.0038107133,0.9649872602,0.0312020265,1.402, ,,,13.7365168084,,,1.6162519828,,
WW,08-07-2013,9.35,,23.5,1048,370,101.325,509.3,0.01834,6.2471540268,10.1200696074,0.0006741408,0.8542727776,0.1450530817,1.4473425, ,,,12.3746841226,,,4.2405152842,,
WW,08-08-2006,10,3875.3537827628,20.8,1206,370,101.325,509.3,0.021105,6.2747978511,10.1325328442,0.0001083805,0.5756430305,0.4242485891,1.4125152,2714.1666666667,0.2941627077,7.605062971,13.4079203668,-0.5314123856,,6.9865924237,-13.848128088,-96.7512267828
WW,08-08-2011,9.7,8142.4284137688,21.7,919,370,101.325,509.3,0.0160825,6.2709317601,10.1496979802,0.000274697,0.7377718622,0.2619534409,1.4242377,6445.9583333333,1.7706851361,47.0304399761,13.0508537194,0.2481413416,,5.3834836915,-11.9118580239,-64.1272934071
WW,09-06-2006,9.4,4057.4319212486,17,1366,370,101.325,509.3,0.023905,6.3156287185,10.158908874,0.0007007705,0.8510343713,0.1482648582,1.36177,3527.5,2.4719679832,56.8607837409,15.0697699268,0.3930428415,,2.4318521824,-13.3032788524,-32.3516077097
WW,09-07-1997,9.19,,21,680,370,101.325,509.3,0.0119,6.2855338134,10.1827212535,0.0011297528,0.9066707887,0.0921994585,1.41513, ,,,13.3274364983,,,2.8205385242,,
WW,09-07-2007,9.2,3216.8169981166,22.3,979,370,101.325,509.3,0.0171325,6.2625600541,10.1380055566,0.0010344316,0.8956570374,0.103308531,1.4319897,2910,3.0101960791,81.3925182791,12.8199674322,0.4785947857,,3.2088668685,-10.3591185488,-33.241032298
WW,09-07-2012,8.97,5146.4445758107,23.8,1537,370,101.325,509.3,0.0268975,6.2339409737,10.0781601349,0.0017005972,0.9261055296,0.0721938732,1.4511492,4799.1666666667,8.1614492329,230.6303635041,12.2666908995,0.9117672835,,2.8296502685,-4.3351351999,-12.2669164823
WW,09-08-2004,9.1,,18.5,1031,370,101.325,509.3,0.0180425,6.3052342067,10.1712303269,0.0014764326,0.9204059331,0.0781176343,1.3820425, ,,,14.3824913633,,,2.0531119444,,
WW,09-08-2010,9.9,6309.6537629328,22.8,1272,370,101.325,509.3,0.02226,6.2504089612,10.107588485,0.0001383013,0.6171877963,0.3826739024,1.4384112,4556.6666666667,0.6301929658,17.2935737866,12.6318052662,-0.2005264487,,7.5039218031,-12.6737025893,-95.1024731855
WW,10-06-2013,8.42,,17.5,813,370,101.325,509.3,0.0142275,6.3222633373,10.2033908493,0.0077942063,0.9761320251,0.0160737686,1.3685625, ,,,14.8359076711,,,1.2124637486,,
WW,10-07-2006,10.3,3977.8651017505,22.8,1274,370,101.325,509.3,0.022295,6.2503688513,10.1074280453,3.48698778083583E-005,0.3909143149,0.6090508152,1.4384112,2465.8333333333,0.085983307,2.3595291368,12.6318052662,-1.0655858554,,11.900556814,-13.2483879889,-157.6631939557
WW,10-08-2009,10.3,6643.5489092962,20.1,620,370,101.325,509.3,0.01085,6.297790834,10.199177796,4.39958202999191E-005,0.4422018809,0.5577541233,1.4033193,4258.3333333333,0.1873488681,4.7420963485,13.6948513283,-0.7273489264,,9.2272515143,-14.263922598,-131.6168013923
WW,11-05-2001,8.65,2503.0110426139,10.8,500,370,101.325,509.3,0.00875,6.4103280852,10.3171177808,0.0056058174,0.973443746,0.0209504366,1.2746352,2456.6666666667,13.7716246583,259.1912747444,18.4179556092,1.1389851776,,1.0819552576,-4.9065254842,-5.3086410441
WW,11-06-1997,8.98,,22.5,700,370,101.325,509.3,0.01225,6.2676534445,10.1656512778,0.0018172979,0.9370714174,0.0611112847,1.4345625, ,,,12.7442452933,,,2.5604814565,,
WW,11-06-2001,8.7,5583.6433080027,18.1,650,370,101.325,509.3,0.011375,6.3200049266,10.2159197664,0.0040291188,0.9665073106,0.0294635706,1.3766673,5436.6666666667,21.9049757274,521.4468836175,14.5616075401,1.3405427763,,1.4374651407,7.7545968058,11.1469625888
WW,11-06-2007,8.9,,17.9,888,370,101.325,509.3,0.01554,6.3156563712,10.1913343449,0.0024713021,0.9490070977,0.0485216003,1.3739713, ,,,14.6522837994,,,1.6389785253,,
WW,11-06-2012,8.5,5281.823383814,16.6,1260,370,101.325,509.3,0.02205,6.3223634359,10.1715095035,0.0064623743,0.9728114502,0.0207261755,1.3563108,5199.1666666667,33.598961117,763.1969905294,15.2603966467,1.5263258492,,1.211573759,19.3655240806,23.4627608061
WW,11-07-2001,,,20.5,710,370,101.325,509.3,0.012425,6.2904124424,10.1841312694,0.9999994876,5.12374296611664E-007,3.35317381209256E-017,1.4085825,4923.3333333333,4923.3308107439,126136.715485514,13.5298855191,3.6922590181,,1.0000004113,,
WW,11-07-2005,9.7,3767.5621704691,23.4,954,370,101.325,509.3,0.016695,6.2505149196,10.1298674385,0.0002589164,0.7288609094,0.2708801742,1.4460708,2957.5,0.7657452852,21.3872591325,12.4109727454,-0.1159156685,,6.2902148947,-12.297360198,-77.3530382828
WW,11-07-2011,9.4,6446.6513294398,21.8,924,370,101.325,509.3,0.01617,6.2696554305,10.1482227621,0.0006281045,0.8479621867,0.1514097087,1.4255332,5593.8083333333,3.5134962818,93.59932101,13.0119810433,0.5457394983,,3.8485782297,-10.0303999081,-38.6027787218
WW,11-08-2003,10.52,3530.946778629,23.3,1282,370,101.325,509.3,0.022435,6.2444623841,10.1020124766,1.46546185382299E-005,0.2763835139,0.7236018315,1.4447977,2042.5,0.0299320584,0.8335550431,12.4474079099,-1.5238634166,,16.0452698792,-13.1128544992,-210.3992893266
WW,11-08-2008,8.7,3072.7453856492,21.3,1019,370,101.325,509.3,0.0178325,6.2731380252,10.1440118409,0.0035993427,0.9618008781,0.0345997793,1.4190417,2971.9166666667,10.6969464572,280.7382070767,13.2079349674,1.029259822,,1.7668809426,-2.6516038668,-4.6850683397
WW,11-08-2014,8.7,,22.2,1330,370,101.325,509.3,0.023275,6.2561655969,10.1087930276,0.0034517793,0.9591298909,0.0374183298,1.4307012, ,,,12.8580592276,,,1.8855363763,,
WW,12-05-1997,9.5,,12.5,460,370,101.325,509.3,0.00805,6.3918640261,10.3033936042,0.0006731971,0.8635315454,0.1357952575,1.2990625, ,,,17.4106153933,,,1.7595479539,,
WW,12-07-2004,8.9,,21.3999996185,1082,370,101.325,509.3,0.018935,6.2705488327,10.137281477,0.0022138058,0.9431715374,0.0546146569,1.420342795, ,,,13.1684247658,,,2.1477518263,,
WW,12-07-2010,9.4,4394.7781965173,21.8,1132,370,101.325,509.3,0.01981,6.2648379776,10.1289529505,0.000616942,0.8421827504,0.1572003076,1.4255332,3791.6666666667,2.3392383228,62.3171624865,13.0119810433,0.3690744702,,3.8485782297,-11.2704163129,-43.3750788618
WW,13-05-1999,9.8,3347.1704494135,10,410,370,101.325,509.3,0.007175,6.4232373517,10.3405494068,0.000325962,0.7761212192,0.2235528188,1.263,2728.3333333333,0.8893328571,16.2953742041,18.9180610181,-0.050935662,,1.8184509083,-19.038336938,-34.6202810972
WW,13-05-2013,9.4,,13.7,504,370,101.325,509.3,0.00882,6.3761637288,10.2831986551,0.0008363579,0.8835444929,0.1156191492,1.3160617, ,,,16.7422923768,,,1.7908765887,,
WW,13-06-2005,9.3,3415.5146787554,18.9,710,370,101.325,509.3,0.012425,6.3089190024,10.2003776694,0.00090588,0.8874658987,0.1116282213,1.3873953,3066.6666666667,2.778032032,67.7848359073,14.2063111317,0.4437372491,,2.6187379337,-12.0682627293,-31.6036174036
WW,13-06-2011,8.7,4944.4580021144,18.3,1055,370,101.325,509.3,0.0184625,6.3070036171,10.1711094085,0.0038982675,0.9635361678,0.0325655647,1.3793577,4798.2083333333,18.7046996534,448.0313862602,14.471679038,1.271950739,,1.4541131007,4.4700697699,6.4999870135
WW,13-07-2009,10.1,5161.3855577125,18.9,577,370,101.325,509.3,0.0100975,6.3130826698,10.2170323392,9.25972968515611E-005,0.5669119856,0.4329954171,1.3873953,3595,0.3328872822,8.1225520577,14.2063111317,-0.4777027966,,6.5087046204,-14.6503355851,-95.3547069138
WW,14-05-2007,8.5,3037.6555246372,14.3,771,370,101.325,509.3,0.0134925,6.3606944563,10.2426743651,0.0070766225,0.975285058,0.0176383195,1.3244857,2997.5,21.2121758431,447.7864200316,16.4206718366,1.3265852186,,1.1303373343,5.0598282309,5.7193127544
