LAKE,Date,Date2,TreatmentNewLabel,TreatmentOldLabel,Repl_1_3,Reading_a_b_c,VolFiltered_L,ExtractVol_mL,ScanNo,A480,A630C,A645B,A665A,A750,Chl_a_ug_L,CHLB,CHLC,Total_chl,Chl_comment
WC,07-Sep-11,2011-09-07,Surface,,2,a,0.25,10.00,,0.09,0.03,0.05,0.12,0.00,52.72,6.37,3.88,62.98,
WC,20-Sep-11,2011-09-20,Integrated,,1,a,0.25,10.00,,0.06,0.02,0.03,0.06,0.00,24.00,6.55,0.40,30.95,
WC,20-Sep-11,2011-09-20,Integrated,,2,a,0.25,10.00,,0.06,0.01,0.03,0.06,0.00,24.61,6.27,0.06,30.94,
WC,20-Sep-11,2011-09-20,Surface,,1,a,0.25,10.00,,0.06,0.02,0.03,0.06,0.01,24.08,6.72,0.42,31.23,
WC,20-Sep-11,2011-09-20,Surface,,2,a,0.25,10.00,,0.06,0.02,0.03,0.07,0.01,26.91,7.30,-0.11,34.10,
WC,01-May-12,2012-05-01,Integrated,,1,a,0.25,10.00,,0.24,0.04,0.04,0.22,-0.01,105.06,-12.64,13.71,106.13,
WC,01-May-12,2012-05-01,Integrated,,2,a,0.25,10.00,,0.25,0.05,0.05,0.23,0.00,103.59,-10.51,12.05,105.13,
WC,01-May-12,2012-05-01,Surface,,1,a,0.25,10.00,,0.26,0.05,0.06,0.26,0.00,117.47,-11.19,12.17,118.45,
WC,01-May-12,2012-05-01,Surface,,2,a,0.25,10.00,,0.33,0.06,0.07,0.30,0.00,136.31,-13.49,14.62,137.44,
WC,14-May-12,2012-05-14,Integrated,,1,a,0.25,10.00,,0.14,0.02,0.03,0.19,-0.01,91.95,-9.14,1.17,83.97,
WC,14-May-12,2012-05-14,Integrated,,2,a,0.25,10.00,,0.12,-0.01,0.01,0.17,-0.04,95.17,-10.11,1.66,86.72,
WC,14-May-12,2012-05-14,Surface,,1,a,0.25,10.00,,0.12,-0.01,0.01,0.16,-0.04,91.99,-9.63,1.52,83.87,
WC,14-May-12,2012-05-14,Surface,,2,a,0.25,10.00,,0.12,0.00,0.01,0.17,-0.03,92.72,-9.51,2.43,85.64,
WC,28-May-12,2012-05-28,Integrated,,1,a,0.25,10.00,,0.03,0.01,0.01,0.03,0.00,13.19,1.54,-1.35,13.39,
WC,28-May-12,2012-05-28,Integrated,,2,a,0.25,10.00,,0.04,0.01,0.01,0.03,0.00,13.33,1.90,-0.76,14.47,
WC,28-May-12,2012-05-28,Surface,,1,a,0.25,10.00,,0.05,0.02,0.02,0.05,0.01,16.65,-0.57,-2.95,13.13,
WC,28-May-12,2012-05-28,Surface,,2,a,0.25,10.00,,0.01,-0.02,-0.01,0.01,-0.02,14.52,1.37,-0.12,15.77,
WC,11-Jun-12,2012-06-11,Integrated,,1,a,0.25,10.00,,0.03,0.01,0.02,0.02,0.01,3.36,4.27,-0.31,7.32,
WC,11-Jun-12,2012-06-11,Integrated,,2,a,0.25,10.00,,0.02,0.00,0.01,0.01,0.00,3.21,3.57,-0.83,5.95,
WC,11-Jun-12,2012-06-11,Surface,,1,a,0.25,10.00,,0.02,0.01,0.02,0.02,0.01,2.59,2.65,-2.27,2.96,
WC,11-Jun-12,2012-06-11,Surface,,2,a,0.25,10.00,,0.02,0.01,0.02,0.02,0.01,2.48,2.50,-2.34,2.64,
WC,25-Jun-12,2012-06-25,Integrated,,1,a,0.25,10.00,,0.04,0.02,0.03,0.04,0.02,9.65,-0.43,-1.25,7.97,
WC,25-Jun-12,2012-06-25,Integrated,,2,a,0.25,10.00,,0.03,0.01,0.02,0.03,0.01,9.46,1.49,0.09,11.04,
WC,25-Jun-12,2012-06-25,Surface,,1,a,0.25,10.00,,0.04,0.02,0.02,0.04,0.02,8.67,0.24,-0.72,8.19,
WC,25-Jun-12,2012-06-25,Surface,,2,a,0.25,10.00,,0.03,0.02,0.03,0.04,0.02,7.42,-0.85,-2.24,4.32,
WC,09-Jul-12,2012-07-09,Integrated,,1,a,0.25,10.00,,0.08,0.01,0.02,0.09,0.00,44.15,-1.76,2.07,44.46,
WC,09-Jul-12,2012-07-09,Integrated,,2,a,0.25,10.00,,0.09,0.02,0.03,0.10,0.00,46.15,-2.82,1.79,45.11,
WC,09-Jul-12,2012-07-09,Surface,,1,a,0.25,10.00,,0.24,0.06,0.08,0.31,0.01,139.34,-12.05,8.72,136.01,
WC,09-Jul-12,2012-07-09,Surface,,2,a,0.25,10.00,,0.24,0.05,0.07,0.30,0.00,135.85,-11.74,7.50,131.61,
WC,23-Jul-12,2012-07-23,Integrated,,1,a,0.25,10.00,,0.02,0.01,0.02,0.02,0.01,5.38,3.76,-1.48,7.66,
WC,23-Jul-12,2012-07-23,Integrated,,2,a,0.25,10.00,,0.05,0.04,0.04,0.05,0.04,4.69,4.11,0.22,9.02,
WC,23-Jul-12,2012-07-23,Surface,,1,a,0.25,10.00,,0.02,0.01,0.01,0.02,0.00,7.05,3.71,-1.50,9.26,
WC,23-Jul-12,2012-07-23,Surface,,2,a,0.25,10.00,,0.02,0.01,0.01,0.02,0.00,7.05,3.71,-1.50,9.26,
WC,07-Aug-12,2012-08-07,Integrated,,1,a,0.25,10.00,,0.06,0.01,0.02,0.06,0.01,21.15,-0.28,-2.62,18.25,
WC,07-Aug-12,2012-08-07,Integrated,,2,a,0.25,10.00,,0.05,0.01,0.01,0.05,0.00,22.29,-0.01,-2.26,20.01,
WC,07-Aug-12,2012-08-07,Surface,,1,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.02,22.82,-1.20,-5.38,16.24,
WC,07-Aug-12,2012-08-07,Surface,,2,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,23.41,-0.01,-4.31,19.09,
WC,20-Aug-12,2012-08-20,Integrated,,1,a,0.25,10.00,,0.05,0.01,0.01,0.04,0.00,19.81,0.98,-0.77,20.02,
WC,20-Aug-12,2012-08-20,Integrated,,2,a,0.25,10.00,,0.08,0.02,0.03,0.07,0.01,24.94,-0.09,-0.35,24.50,
WC,20-Aug-12,2012-08-20,Surface,,1,a,0.25,10.00,,0.07,0.03,0.03,0.07,0.02,20.25,-1.48,-2.03,16.73,
WC,20-Aug-12,2012-08-20,Surface,,2,a,0.25,10.00,,0.06,0.02,0.03,0.06,0.02,19.23,-2.01,-1.96,15.26,
WC,13-May-13,2013-05-13,Integrated,,1,a,0.25,10.00,,0.15,0.04,0.05,0.15,0.01,63.67,4.36,4.17,72.20,
WC,13-May-13,2013-05-13,Integrated,,2,a,0.25,10.00,,0.13,0.04,0.05,0.13,0.01,53.55,4.28,2.95,60.78,
WC,13-May-13,2013-05-13,Surface,,1,a,0.25,10.00,,0.12,0.03,0.05,0.13,0.01,52.21,4.37,2.53,59.11,
WC,13-May-13,2013-05-13,Surface,,2,a,0.25,10.00,,0.13,0.03,0.05,0.13,0.01,54.93,3.49,2.92,61.34,
WC,27-May-13,2013-05-27,Integrated,,1,a,0.25,10.00,,0.06,0.02,0.02,0.06,0.01,22.77,0.55,0.79,24.11,
WC,27-May-13,2013-05-27,Integrated,,2,a,0.25,10.00,,0.05,0.02,0.02,0.05,0.01,20.63,1.98,0.97,23.57,
WC,27-May-13,2013-05-27,Surface,,1,a,0.25,10.00,,0.05,0.01,0.02,0.05,0.00,23.43,1.70,1.66,26.78,
WC,27-May-13,2013-05-27,Surface,,2,a,0.25,10.00,,0.04,0.01,0.02,0.05,0.00,19.21,1.57,0.45,21.23,
WC,10-Jun-13,2013-06-10,Integrated,,1,a,0.25,10.00,,0.05,0.02,0.03,0.05,0.02,14.37,1.75,-1.44,14.68,
WC,10-Jun-13,2013-06-10,Integrated,,2,a,0.25,10.00,,0.04,0.01,0.02,0.03,0.01,10.45,2.60,-1.70,11.35,
WC,10-Jun-13,2013-06-10,Surface,,1,a,0.25,10.00,,0.07,0.03,0.03,0.07,0.02,25.81,1.10,0.63,27.55,
WC,10-Jun-13,2013-06-10,Surface,,2,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,26.73,0.61,0.21,27.54,
WC,24-Jun-13,2013-06-24,Integrated,,1,a,0.25,10.00,,0.10,0.04,0.05,0.10,0.03,32.67,0.15,1.17,33.98,
WC,24-Jun-13,2013-06-24,Integrated,,2,a,0.25,10.00,,0.11,0.05,0.06,0.12,0.04,32.47,-2.35,-1.22,28.90,
WC,24-Jun-13,2013-06-24,Surface,,1,a,0.25,10.00,,0.05,0.02,0.02,0.05,0.01,19.49,0.61,-2.47,17.63,
WC,24-Jun-13,2013-06-24,Surface,,2,a,0.25,10.00,,0.08,0.04,0.04,0.08,0.03,23.12,1.70,0.50,25.32,
WC,08-Jul-13,2013-07-08,Integrated,,1,a,0.25,10.00,,0.05,0.00,0.01,0.05,-0.01,26.93,2.05,2.07,31.05,
WC,08-Jul-13,2013-07-08,Integrated,,2,a,0.25,10.00,,0.07,0.02,0.03,0.07,0.01,29.84,0.45,0.11,30.40,
WC,08-Jul-13,2013-07-08,Surface,,1,a,0.25,10.00,,0.05,0.01,0.01,0.06,-0.01,29.77,1.30,2.19,33.26,
WC,08-Jul-13,2013-07-08,Surface,,2,a,0.25,10.00,,0.05,0.00,0.01,0.05,-0.01,26.94,1.81,1.45,30.20,
WC,22-Jul-13,2013-07-22,Integrated,,1,a,0.25,10.00,,0.13,0.04,0.05,0.14,0.01,56.69,-0.37,4.39,60.71,
WC,22-Jul-13,2013-07-22,Integrated,,2,a,0.25,10.00,,0.12,0.04,0.05,0.13,0.01,51.71,0.08,4.29,56.08,
WC,22-Jul-13,2013-07-22,Surface,,1,a,0.25,10.00,,0.15,0.04,0.05,0.15,0.01,61.49,-1.49,4.81,64.81,
WC,22-Jul-13,2013-07-22,Surface,,2,a,0.25,10.00,,0.13,0.04,0.06,0.14,0.02,54.68,-1.09,2.22,55.81,
WC,06-Aug-13,2013-08-06,Integrated,,1,a,0.25,10.00,,0.09,0.03,0.04,0.07,0.02,21.54,2.49,-1.11,22.92,
WC,06-Aug-13,2013-08-06,Integrated,,2,a,0.25,10.00,,0.10,0.03,0.04,0.08,0.03,23.05,1.48,-1.13,23.40,
WC,06-Aug-13,2013-08-06,Surface,,1,a,0.25,10.00,,0.08,0.02,0.03,0.06,0.01,22.72,2.87,-0.84,24.75,
WC,06-Aug-13,2013-08-06,Surface,,2,a,0.25,10.00,,0.09,0.02,0.03,0.06,0.01,22.58,3.23,-0.31,25.50,
WC,19-Aug-13,2013-08-19,Integrated,,1,a,0.25,10.00,,0.07,0.02,0.03,0.05,0.01,16.88,2.72,-2.58,17.02,
WC,19-Aug-13,2013-08-19,Integrated,,2,a,0.25,10.00,,0.07,0.01,0.02,0.05,0.01,16.36,1.51,-3.50,14.37,
WC,19-Aug-13,2013-08-19,Surface,,1,a,0.25,10.00,,0.09,0.02,0.03,0.06,0.02,19.91,2.13,-2.15,19.90,
WC,19-Aug-13,2013-08-19,Surface,,2,a,0.25,10.00,,0.08,0.01,0.02,0.04,0.01,17.74,2.06,-2.31,17.49,
WC,05-May-14,2014-05-05,Integrated,,1,a,0.25,10.00,,0.15,0.06,0.07,0.14,0.04,46.06,3.08,0.49,49.63,
WC,05-May-14,2014-05-05,Integrated,,2,a,0.25,10.00,,0.13,0.04,0.06,0.13,0.02,49.14,4.25,2.49,55.88,
WC,05-May-14,2014-05-05,Surface,,1,a,0.25,10.00,,0.11,0.04,0.05,0.10,0.03,34.27,2.82,2.80,39.89,
WC,05-May-14,2014-05-05,Surface,,2,a,0.25,10.00,,0.12,0.04,0.05,0.12,0.02,43.10,4.12,3.81,51.03,
WC,20-May-14,2014-05-20,Integrated,,1,a,0.25,10.00,,0.09,0.04,0.05,0.09,0.03,24.26,2.37,-1.81,24.82,
WC,20-May-14,2014-05-20,Integrated,,2,a,0.25,10.00,,0.09,0.04,0.05,0.08,0.03,24.12,3.39,-0.64,26.87,
WC,20-May-14,2014-05-20,Surface,,1,a,0.25,10.00,,0.09,0.04,0.05,0.08,0.03,24.88,3.25,-1.10,27.02,
WC,20-May-14,2014-05-20,Surface,,2,a,0.25,10.00,,0.09,0.04,0.05,0.08,0.03,25.02,2.70,-1.06,26.66,
WC,02-Jun-14,2014-06-02,Integrated,,1,a,0.25,10.00,,0.04,0.02,0.03,0.04,0.02,6.30,4.58,-4.34,6.55,
WC,02-Jun-14,2014-06-02,Integrated,,2,a,0.25,10.00,,0.05,0.03,0.04,0.04,0.03,6.97,5.46,-5.01,7.42,
WC,02-Jun-14,2014-06-02,Surface,,1,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,6.19,5.82,-3.81,8.19,
WC,02-Jun-14,2014-06-02,Surface,,2,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,6.68,4.32,-4.59,6.41,
WC,16-Jun-14,2014-06-16,Integrated,,1,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,2.53,6.48,-5.11,3.90,
WC,16-Jun-14,2014-06-16,Integrated,,2,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,2.48,6.58,-5.34,3.73,
WC,16-Jun-14,2014-06-16,Surface,,1,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.03,1.84,4.89,-4.62,2.12,
WC,16-Jun-14,2014-06-16,Surface,,2,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.02,1.92,6.07,-4.77,3.22,
WC,30-Jun-14,2014-06-30,Integrated,,1,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.02,4.01,4.96,-5.54,3.43,
WC,30-Jun-14,2014-06-30,Integrated,,2,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,3.71,5.77,-6.21,3.27,
WC,30-Jun-14,2014-06-30,Surface,,1,a,0.25,10.00,,0.03,0.02,0.03,0.03,0.03,2.10,4.57,-7.00,-0.33,
WC,30-Jun-14,2014-06-30,Surface,,2,a,0.25,10.00,,0.04,0.03,0.04,0.04,0.03,2.56,4.64,-6.46,0.73,
WC,14-Jul-14,2014-07-14,Integrated,,1,a,0.25,10.00,,-0.02,0.00,0.01,0.01,0.01,-0.15,-1.94,-15.13,-17.22,
WC,14-Jul-14,2014-07-14,Integrated,,2,a,0.25,10.00,,-0.03,-0.02,-0.01,-0.01,-0.01,0.39,-1.37,-13.28,-14.27,
WC,14-Jul-14,2014-07-14,Surface,,1,a,0.25,10.00,,-0.01,0.00,0.01,0.02,0.02,0.83,-0.94,-14.82,-14.93,
WC,14-Jul-14,2014-07-14,Surface,,2,a,0.25,10.00,,-0.01,0.00,0.01,0.02,0.02,0.92,-2.34,-15.32,-16.73,
WC,28-Jul-14,2014-07-28,Integrated,,1,a,0.25,10.00,,0.06,0.02,0.03,0.08,0.00,33.41,0.32,4.07,37.80,
WC,28-Jul-14,2014-07-28,Integrated,,2,a,0.25,10.00,,0.08,0.02,0.03,0.09,0.01,38.49,-2.70,2.96,38.75,
WC,28-Jul-14,2014-07-28,Surface,,1,a,0.25,10.00,,0.12,0.04,0.05,0.14,0.02,55.09,-2.11,4.41,57.40,
WC,28-Jul-14,2014-07-28,Surface,,2,a,0.25,10.00,,0.11,0.04,0.04,0.14,0.01,56.48,-3.03,4.62,58.08,
WC,11-Aug-14,2014-08-11,Integrated,,1,a,0.25,10.00,,0.09,0.03,0.04,0.10,0.02,36.92,4.31,0.70,41.93,
WC,11-Aug-14,2014-08-11,Integrated,,2,a,0.25,10.00,,0.09,0.03,0.05,0.10,0.02,37.35,3.62,0.19,41.15,
WC,11-Aug-14,2014-08-11,Surface,,1,a,0.25,10.00,,0.10,0.03,0.04,0.11,0.01,43.65,3.47,1.21,48.33,
WC,11-Aug-14,2014-08-11,Surface,,2,a,0.25,10.00,,0.11,0.04,0.06,0.12,0.03,40.70,4.06,0.34,45.10,
WW,04-May-96,1996-05-04,Integrated,single sample,1,a,,,,,,,,,,,,6.46,
WW,21-May-96,1996-05-21,Integrated,single sample,1,a,,,,,,,,,,,,34.87,
WW,04-Jun-96,1996-06-04,Integrated,single sample,1,a,,,,,,,,,,,,4.35,
WW,14-Jun-96,1996-06-14,Integrated,single sample,1,a,,,,,,,,,,,,4.52,
WW,28-Jun-96,1996-06-28,Integrated,single sample,1,a,,,,,,,,,,,,4.42,
WW,08-Jul-96,1996-07-08,Integrated,single sample,1,a,,,,,,,,,,,,8.49,
WW,31-Jul-96,1996-07-31,Integrated,single sample,1,a,,,,,,,,,,,,34.23,
WW,16-Aug-96,1996-08-16,Integrated,single sample,1,a,,,,,,,,,,,,81.93,
WW,12-May-97,1997-05-12,63_um,63UM,1,a,0.20,5.00,,0.02,0.01,0.02,0.07,0.00,19.79,-0.38,0.50,20.27,
WW,12-May-97,1997-05-12,63_um,63UM,1,b,0.20,5.00,,0.06,0.02,0.03,0.08,0.01,19.19,0.46,2.54,22.25,
WW,12-May-97,1997-05-12,63_um,63UM,2,a,0.20,5.00,,0.04,0.01,0.01,0.05,0.00,15.59,-0.77,4.04,19.91,
WW,12-May-97,1997-05-12,63_um,63UM,2,b,0.20,5.00,,0.08,0.03,0.03,0.09,0.00,25.17,0.75,3.82,29.75,
WW,12-May-97,1997-05-12,Integrated,I,1,a,0.20,5.00,,0.05,0.01,0.02,0.06,0.00,15.72,-0.57,0.69,16.47,
WW,12-May-97,1997-05-12,Integrated,I,2,a,0.20,5.00,,0.02,0.01,0.01,0.03,0.00,9.38,0.99,3.69,14.52,
WW,12-May-97,1997-05-12,Surface,S,1,a,0.20,5.00,,0.03,0.01,0.02,0.05,0.00,12.85,1.12,0.83,14.82,
WW,28-May-97,1997-05-28,63_um,63UM,1,a,1.00,5.00,,0.06,0.01,0.01,0.04,0.00,2.30,0.22,0.57,3.09,
WW,28-May-97,1997-05-28,63_um,63UM,2,a,1.00,5.00,,0.09,0.02,0.02,0.06,0.00,3.28,0.27,0.79,4.34,
WW,28-May-97,1997-05-28,Integrated,I,1,a,1.00,5.00,,0.09,0.02,0.02,0.08,0.00,4.67,-0.26,1.17,5.84,
WW,28-May-97,1997-05-28,Integrated,I,2,a,1.00,5.00,,0.07,0.01,0.01,0.06,0.00,3.20,-0.13,0.88,4.12,
WW,28-May-97,1997-05-28,Surface,S,1,a,1.00,5.00,,0.03,0.02,0.01,0.04,0.00,2.43,0.12,1.46,4.02,
WW,11-Jun-97,1997-06-11,63_um,63UM,1,a,1.00,5.00,,0.07,0.02,0.02,0.08,0.00,4.73,-0.27,1.05,5.79,
WW,11-Jun-97,1997-06-11,63_um,63UM,2,a,1.00,5.00,,0.06,0.02,0.02,0.06,0.00,3.74,-0.13,0.93,4.62,
WW,11-Jun-97,1997-06-11,Integrated,I,1,a,1.00,5.00,,0.04,0.02,0.02,0.05,0.00,2.95,0.18,0.46,3.58,
WW,11-Jun-97,1997-06-11,Integrated,I,2,a,1.00,5.00,,0.06,0.02,0.03,0.06,0.01,3.19,0.33,0.72,4.26,
WW,11-Jun-97,1997-06-11,Surface,S,1,a,1.00,5.00,,0.03,0.01,0.02,0.03,0.00,1.67,0.56,0.44,2.68,
WW,23-Jun-97,1997-06-23,63_um,63UM,1,a,0.15,5.00,,0.05,0.01,0.02,0.07,0.00,26.01,0.00,3.56,29.46,
WW,23-Jun-97,1997-06-23,63_um,63UM,2,a,0.15,5.00,,0.05,0.02,0.02,0.08,0.00,29.23,-0.33,3.92,33.13,
WW,23-Jun-97,1997-06-23,Integrated,I,1,a,1.50,5.00,,0.04,0.02,0.02,0.08,0.00,3.04,-0.20,0.56,3.63,
WW,23-Jun-97,1997-06-23,Integrated,I,2,a,1.50,5.00,,0.07,0.03,0.04,0.11,0.01,3.76,-0.07,0.84,4.61,
WW,23-Jun-97,1997-06-23,Surface,S,1,a,1.50,5.00,,0.06,0.02,0.03,0.09,0.00,3.30,-0.22,0.59,3.89,
WW,23-Jun-97,1997-06-23,Surface,S,2,a,1.50,5.00,,0.05,0.02,0.02,0.08,0.00,3.13,-0.23,0.55,3.69,
WW,09-Jul-97,1997-07-09,63_um,63UM,1,a,0.25,5.00,,0.08,0.02,0.02,0.09,0.00,20.78,-1.96,3.69,24.49,
WW,09-Jul-97,1997-07-09,63_um,63UM,2,a,0.25,5.00,,0.09,0.03,0.03,0.10,0.00,23.22,-1.49,5.18,28.42,
WW,09-Jul-97,1997-07-09,Integrated,I,1,a,0.25,5.00,,0.12,0.03,0.03,0.14,0.00,33.65,-1.93,3.97,37.70,
WW,09-Jul-97,1997-07-09,Integrated,I,2,a,0.25,5.00,,0.10,0.03,0.03,0.13,0.00,30.75,-2.08,3.30,34.23,
WW,09-Jul-97,1997-07-09,Surface,S,1,a,0.25,5.00,,0.12,0.01,0.02,0.13,0.00,31.06,-4.79,-1.34,31.11,
WW,25-Jul-97,1997-07-25,63_um,63UM,1,a,0.25,5.00,,0.19,0.04,0.05,0.21,0.00,48.93,-2.23,4.49,53.50,
WW,25-Jul-97,1997-07-25,63_um,63UM,2,a,0.25,5.00,,0.26,0.06,0.08,0.29,0.01,64.13,-2.64,7.20,71.34,
WW,25-Jul-97,1997-07-25,Integrated,I,1,a,0.25,5.00,,0.24,0.05,0.07,0.27,0.00,59.64,-3.35,5.42,65.07,
WW,25-Jul-97,1997-07-25,Integrated,I,2,a,0.25,5.00,,0.25,0.05,0.07,0.27,0.00,62.88,-3.18,6.16,68.82,
WW,25-Jul-97,1997-07-25,Surface,S,1,a,0.25,5.00,,0.17,0.04,0.06,0.21,0.00,48.57,0.10,0.52,49.15,
WW,06-Aug-97,1997-08-06,63_um,63UM,1,a,0.25,5.00,,0.18,0.03,0.04,0.20,0.00,46.71,-5.33,0.19,46.79,
WW,06-Aug-97,1997-08-06,63_um,63UM,2,a,0.25,5.00,,0.21,0.05,0.07,0.12,0.00,26.40,9.91,10.68,47.04,
WW,06-Aug-97,1997-08-06,Integrated,I,1,a,0.25,5.00,,0.22,0.03,0.06,0.23,0.00,52.18,-2.03,-0.98,52.19,
WW,06-Aug-97,1997-08-06,Integrated,I,2,a,0.25,5.00,,0.21,0.03,0.06,0.21,0.00,48.72,-0.20,-0.26,48.79,
WW,06-Aug-97,1997-08-06,Surface,S,1,a,0.25,5.00,,0.14,0.03,0.03,0.20,0.00,45.92,-10.49,4.87,50.80,
WW,23-Aug-97,1997-08-23,63_um,63UM,1,a,0.10,5.00,,0.26,0.06,0.07,0.26,0.00,146.45,-5.92,19.44,165.84,
WW,23-Aug-97,1997-08-23,63_um,63UM,2,a,0.10,5.00,,0.34,0.07,0.09,0.35,0.00,195.93,-10.08,21.07,217.06,
WW,23-Aug-97,1997-08-23,Integrated,I,1,a,0.10,5.00,,0.34,0.08,0.09,0.37,0.00,212.34,-12.27,27.86,240.22,
WW,23-Aug-97,1997-08-23,Integrated,I,2,a,0.10,5.00,,0.31,0.07,0.08,0.33,0.00,190.36,-11.81,26.32,216.22,
WW,23-Aug-97,1997-08-23,Surface,S,1,a,0.10,5.00,,0.32,0.08,0.09,0.37,0.00,209.57,-12.13,24.34,233.92,
WW,06-Sep-97,1997-09-06,63_um,63UM,1,a,0.08,5.00,,0.16,0.03,0.04,0.15,0.00,116.45,-3.60,5.45,121.99,
WW,06-Sep-97,1997-09-06,63_um,63UM,2,a,0.08,5.00,,0.16,0.03,0.04,0.15,0.00,116.23,-3.77,5.58,121.78,
WW,06-Sep-97,1997-09-06,Integrated,I,1,a,0.08,5.00,,0.16,0.04,0.05,0.21,0.00,154.49,-9.31,16.23,170.74,
WW,06-Sep-97,1997-09-06,Integrated,I,2,a,0.08,5.00,,0.15,0.04,0.05,0.20,0.00,150.15,-10.30,16.74,166.84,
WW,06-Sep-97,1997-09-06,Surface,S,1,a,0.08,5.00,,0.17,0.05,0.06,0.22,0.01,166.19,-13.86,21.31,187.54,
WW,06-Sep-97,1997-09-06,Surface,S,2,a,0.08,5.00,,0.16,0.05,0.05,0.21,0.00,157.27,-10.96,23.97,181.13,
WW,04-May-98,1998-05-04,Integrated,I,1,a,0.50,5.00,,0.11,0.03,0.04,0.11,0.01,10.84,0.57,1.46,12.87,
WW,04-May-98,1998-05-04,Integrated,I,2,a,0.50,5.00,,0.12,0.03,0.04,0.12,0.01,12.98,0.47,1.55,14.99,
WW,04-May-98,1998-05-04,Surface,S,1,a,0.50,5.00,,0.18,0.05,0.07,0.18,0.02,18.47,0.56,2.34,21.37,
WW,20-May-98,1998-05-20,Integrated,I,1,a,1.00,5.00,,0.11,0.03,0.03,0.06,0.01,2.99,0.21,0.69,3.89,
WW,20-May-98,1998-05-20,Integrated,I,2,a,1.00,5.00,,0.11,0.02,0.03,0.06,0.01,3.00,0.17,0.62,3.80,
WW,20-May-98,1998-05-20,Surface,S,1,a,1.00,5.00,,0.08,0.02,0.03,0.06,0.01,2.47,0.15,0.59,3.21,
WW,03-Jun-98,1998-06-03,Integrated,I,1,a,1.00,5.00,,0.09,0.03,0.03,0.10,0.00,5.34,0.13,0.70,6.17,
WW,03-Jun-98,1998-06-03,Integrated,I,2,a,1.00,5.00,,0.08,0.02,0.03,0.09,0.01,4.75,0.06,0.56,5.37,
WW,03-Jun-98,1998-06-03,Surface,S,1,a,1.00,5.00,,0.06,0.02,0.02,0.06,0.01,2.79,0.17,0.47,3.43,
WW,18-Jun-98,1998-06-18,Integrated,I,1,a,1.00,5.00,,0.24,0.09,0.10,0.19,0.07,7.34,-0.55,0.41,7.75,
WW,18-Jun-98,1998-06-18,Integrated,I,2,a,1.00,5.00,,0.18,0.03,0.04,0.14,0.01,7.24,-0.39,0.73,7.98,
WW,18-Jun-98,1998-06-18,Surface,S,1,a,0.75,5.00,,0.09,0.02,0.02,0.07,0.00,4.92,-0.09,0.77,5.69,
WW,03-Jul-98,1998-07-03,Integrated,I,1,a,1.00,5.00,,0.06,0.02,0.02,0.06,0.01,2.63,-0.13,0.24,2.87,
WW,03-Jul-98,1998-07-03,Integrated,I,2,a,1.00,5.00,,0.05,0.01,0.01,0.04,0.00,1.99,0.06,0.42,2.46,
WW,03-Jul-98,1998-07-03,Surface,S,1,a,1.00,5.00,,0.04,0.01,0.02,0.04,0.01,1.68,0.01,0.28,1.97,
WW,20-Jul-98,1998-07-20,Integrated,I,1,a,0.50,5.00,,0.29,0.05,0.07,0.22,0.01,23.49,0.19,2.22,25.91,
WW,20-Jul-98,1998-07-20,Integrated,I,2,a,0.50,5.00,,0.24,0.05,0.06,0.19,0.01,20.87,0.27,1.85,23.00,
WW,20-Jul-98,1998-07-20,Surface,S,1,a,1.00,5.00,,0.11,0.03,0.03,0.10,0.01,5.29,0.02,0.78,6.09,
WW,05-Aug-98,1998-08-05,Integrated,I,1,a,0.50,5.00,,0.15,0.04,0.05,0.17,0.01,18.56,-0.70,1.79,20.36,
WW,05-Aug-98,1998-08-05,Integrated,I,2,a,0.50,5.00,,0.14,0.04,0.05,0.17,0.01,18.52,-0.59,1.67,20.29,
WW,05-Aug-98,1998-08-05,Surface,S,1,a,0.50,5.00,,0.18,0.05,0.07,0.26,0.01,28.75,-1.41,2.39,31.14,
WW,26-Aug-98,1998-08-26,Integrated,I,1,a,0.10,5.00,,0.26,0.06,0.08,0.29,0.01,163.41,-13.59,12.61,176.01,
WW,26-Aug-98,1998-08-26,Integrated,I,2,a,0.10,5.00,,0.24,0.05,0.07,0.26,0.01,141.23,-11.57,10.87,152.10,
WW,26-Aug-98,1998-08-26,Surface,S,1,a,0.15,5.00,,0.24,0.05,0.06,0.25,0.01,91.98,-6.80,7.00,98.98,
WW,26-Sep-98,1998-09-26,Integrated,I,1,a,0.13,10.00,,0.06,0.02,0.04,0.10,0.01,81.53,8.18,-0.84,89.71,
WW,26-Sep-98,1998-09-26,Integrated,I,2,a,0.13,10.00,,0.15,0.03,0.06,0.14,0.02,111.56,10.03,-5.44,121.60,
WW,02-May-99,1999-05-02,Integrated,I,1,a,0.18,5.00,,,,,,,16.25,1.54,3.18,20.98,
